URL,Nom,Type,Departement,Ville,Cap été,Cap hiver,Cheminée,Bois,Eau,Couchage,Rando
Details,cabane de espelunguere,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Borce,4,4,poele bigourdan hors d'usage,Oui,Oui,"4 lits superposés, sans matela",lac d estaens castillo de acher hrp
Details,refuge de la chapelle de l isard,Cabane ouverte,Ariège,Antras,6,6,Oui,Oui,Oui,6 lits superposés (3x2),la calabasse etang d araing tour du biros pic de crabere gr10 en remontant vers l etang d araing
Details,courtalets,Cabane férmée,Haute-Pyrénées,Campan,,,,,non,,
Details,cabane de beziaou,Cabane ouverte,Haute-Pyrénées,Campan,3-4,3-4,non,non,non,3-4,
Details,cuyeou de labet,Cabane ouverte,Haute-Pyrénées,Arrens-Marsous,1,1,oui,non,oui,oui,col de paloumere pic de l arcoeche moneste lac d estaing
Details,cabane de layous,Cabane ouverte,Haute-Pyrénées,Beaucens,2,2,non,non,non,mezzanine avec échelle,
Details,cabane de la petite estibere,Cabane ouverte,Haute-Pyrénées,Beaucens,2,2,non,non,oui,mezzanie avec échelle,
Details,cabane de l etang de soubirans,Ruine,Pyrénées-Orientales,Angoustrine-Villeneuve-des-Escaldes,0,0,,,,,
Details,cabane de la sabine,Cabane ouverte,Ariège,Aston,6,6,Oui,Oui,Oui,Oui,pic de la sabine pic du pas du bouc pic thoumasset pic de serrere
Details,hospice de france,Cabane ouverte,Haute-Garonne,Bagnères-de-Luchon,46,46,non,Oui,Oui,46,sauvegarde sacroux entecade
Details,refuge de colomers,"Refuge gardé l'été, partie hivernal",Catalonia,Naut Aran,60,14,,,,,montardo 2 826 m creu de colomers 2 894 m gran tuc de colomers 2 931 m sendrosa 2 702 m tuc de ratera 2 857 m berges 2 843 m
Details,refuge de saboredo,"Refuge gardé l'été, partie hivernal",Catalonia,Alt,21,21,,,,,tuc de saboredo 2 840 m tuc de ratera 2 857 m
Details,cabane des artiguetes,Cabane ouverte,Catalonia,Vielha e Mijaran,5,5,Oui,Oui,Oui,Bas flancs,tuc dera coma d auran tuc de samont
Details,refuge de rialp,Cabane ouverte,Andorre,Ordino,6,6,Oui,Oui,Oui,Sommiers métalliques,pic de la font blanca 2903m
Details,cabane du boussu,Cabane ouverte,Haute-Pyrénées,Viscos,6,6,Oui,Oui,Oui + source à proximité,Non,pic de viscos
Details,auberge du carlit,"Refuge gardé l'été, partie hivernal",Pyrénées-Orientales,Les Angles,30,0,,,Oui,,pic carlit
Details,hotel les bones hores,Refuge gardé toute l'année,Pyrénées-Orientales,Angoustrine-Villeneuve-des-Escaldes,,,,,,,le carlit
Details,refuge forestier du laurenti,Cabane ouverte,Ariège,Le Pla,6,6,Oui,Oui,Oui,2 matelas mousse à l'étage,lac du laurenti roc blanc pic de baxouillade
Details,barrage lac caillaouas,"Orri, Toue, abri en pierre",Haute-Pyrénées,Loudenvielle,2,0,,,Eau,2,
Details,ayre,Cabane ouverte,Haute-Pyrénées,Barèges,2,2,oui,oui,non,2 bat-flancs 1 place,col et pic d ayre refuge de la glere neouvielle
Details,cabane du courtal d aroulac,Cabane ouverte,Ariège,Massat,1,1,Oui,,Oui,,journalde tour des trois seigneurs
Details,chalet refuge des bouillouses,Refuge gardé toute l'année,Pyrénées-Orientales,Les Angles,46,46,,,,,
Details,cabane de la coume d anyell,Cabane ouverte mais ocupée par le berger l'été,Ariège,Mérens-les-Vals,'-,'-,,,Oui,une couchette 2 places en serr,gr10 pic lanoux pic besineilles
Details,cabane d ardengost,Cabane férmée,Haute-Pyrénées,Jézeau,,,,,,,
Details,cabane ourtiga,Cabane ouverte,Haute-Pyrénées,Germ,6,6,Oui,,Oui,Plancher a l etage,pic de hourgade
Details,abri de pierre pla d en corbill,Cabane ouverte,Pyrénées-Orientales,Enveitg,2/3 (assis),,,Oui,Oui,,
Details,cabanes de arras,Cabane férmée,Haute-Pyrénées,Estaing,,,,,,,gr10
Details,refugio roseta,Cabane ouverte,Aragon,Las Pe,3,3,non,non,non,non,tour des mallos de riglos gr1 espagnol
Details,cabane de hoya la solana,Cabane ouverte,Aragon,Ans,4,4,non,,Source à environ 500m au sud sur le GR,4 en tôle,pic des 3 rois ansabere
Details,cabane de esprays d en bas llau,Cabane ouverte,Ariège,Ascou,4,4,Oui,Oui,Oui,4 matelas,dent d orlu
Details,cabane de cherue,Cabane ouverte,Pyrénées-Atlantique,Laruns,4,5,Oui,Oui,Oui,,tour de l ossau pic cherue pic lavigne
Details,cabane herraou,Cabane férmée,Haute-Pyrénées,Bagnères-de-Bigorre,,,,,,,
Details,cabanes de barran,Ruine,Haute-Pyrénées,Beaucens,,,,,,,
Details,cabane de litouese,Ruine,Haute-Pyrénées,Beaucens,,,,,,,
Details,cabane de monbula,Cabane ouverte,Pyrénées-Atlantique,Asson,4,4,,,,,pic de monbula
Details,refugi lliure del catllaras,Cabane ouverte,Catalonia,la Pobla de Lillet,12-20,12-20,sí,,"sí, a 160m",,pr 52
Details,cabane de courtal marti,Cabane ouverte,Ariège,Aston,2-3,2-3,Oui,Non,Pas à proximité immédiate,2 matelas,pic de baljesou gr10
Details,soum de trees,Cabane ouverte,Haute-Pyrénées,Ousté,4,4,oui,un peu,non,non,pic de hautacam
Details,cabane col de louron ou coume de baque,Cabane ouverte,Haute-Garonne,Bourg-d'Oueil,4,4,,,,deux vieux sommiers métallique,pic du lion pouy louby
Details,cabane lac de binaros,Cabane férmée,Haute-Pyrénées,Bagnères-de-Bigorre,0,0,,,oui,,
Details,es plans,Cabane ouverte,Aragon,San Juan de Plan,8,8,,,,oui,les memes que depuis viados
Details,cabane ourdouas,Cabane ouverte,Ariège,Sentein,6,6,,,,sommier bois,pic de l har
Details,cabane d esteil,Cabane férmée,Ariège,Mérens-les-Vals,,,,,,,
Details,cabane de literola,Cabane férmée,Aragon,Benasque,2,2,Oui,Oui,Oui,,
Details,refuge de l orri,Cabane ouverte,Ariège,Mijanès,4,4,Oui,Oui,Oui,2 bas flancs avec de vieux mat,pic tarbezou
Details,cabane de rieutort,Cabane ouverte,Ariège,Aston,4,4,Oui,Oui,Oui,bat-flanc bois,etangs de ruilhe et de montaut refuge du rulhe pic de pradel crete des isards gr10 cols de rieutort et terres negres panoramas
Details,refuge pastoral du riou pla,Cabane ouverte,Ariège,Mijanès,2,2,Oui,Oui,Oui,,
Details,cabane de cayalatte,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Borce,5,5,Poêle,OUI,Source,5 places sur bas flanc,pic labigouer
Details,cabane udapet du bas,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Borce,,6,Poêle,Oui,Oui,Plancher sur mezzanine,pic labigouer gr10
Details,refuge de trigoniero plana el cabo,Cabane ouverte,Aragon,Bielsa,6,6,,Oui,Oui,,pic d arriouere pic mener pic de l espade
Details,cabane d arizes,Cabane férmée,Haute-Pyrénées,Bagnères-de-Bigorre,2,2,,,Oui,Bas flancs,pic de balonque et taoulet l hiver et l ete
Details,cabane de sencours,Cabane férmée,Haute-Pyrénées,Bagnères-de-Bigorre,,,,,,,
Details,cabane de l artigue de burgalays,Cabane ouverte,Haute-Garonne,Burgalays,,6 - 8,,,,1 mousse pour 2 personnes,boucle baren cabane planet col d arraus cabane artigue de burgalays
Details,cabane courrau d antenac,Cabane ouverte,Haute-Garonne,Saint-Paul-d'Oueil,3,3,Oui,,,,sommet d antenac
Details,chalet de cillaceres ou sarrasans,Cabane férmée,Haute-Garonne,Sode,0,0,,Oui,,,tuc poujastou
Details,refuge de larry,Cabane ouverte,Pyrénées-Atlantique,Urdos,7,7,Oui,Oui,Oui,6,de urdos a l ossau en 2 jours par le col d ayous
Details,cabane d en gaudu,Cabane ouverte,Ariège,Orlu,2,2,Oui,Oui,,2 lits superposés avec matelas,roc blanc en beys
Details,cabanes de camoudiet,Cabane ouverte,Haute-Pyrénées,Ancizan,0,0,oui,,eau,non,
Details,cabane de biarsaou,Cabane ouverte,Haute-Garonne,Gouaux-de-Luchon,6,6,,Bois à proximité,,,
Details,cabane de llassies,Cabane ouverte mais ocupée par le berger l'été,Ariège,Siguer,4,4,Poêle à bois central,Non,Oui,Bat-flanc sur deux niveaux pou,pic font blanca etangs rouch gnioure blaou llassies
Details,cabane de senconac,Cabane ouverte,Ariège,Caychax,2-3,2-3,Oui,Oui,Oui,Bas flanc,pic de galinat
Details,cabane fontaine de saudech,Cabane ouverte,Haute-Garonne,Melles,4,4,Oui,Oui,Oui,,
Details,cabane du col d artigascou,Cabane ouverte,Haute-Garonne,Melles,6,6,Oui,Oui,Oui,,
Details,cabane tuc de l etang,Cabane férmée,Haute-Garonne,Boutx,0,0,,,,,
Details,chalet du lac d oredon,"Refuge gardé l'été, partie hivernal",Haute-Pyrénées,Aragnouet,80,8,Non,Non,Source en haut à gauche refuge hivernal,Lits superposés,
Details,refuge du lac d aubert,Cabane ouverte,Haute-Pyrénées,Vielle-Aure,0,16,non,non,ruisseau à proximité,dortoirs,
Details,refuge belloc,Cabane ouverte,Pyrénées-Orientales,Villefranche-de-Conflent,6,6,Oui,Oui,Pas de source,,ria conat
Details,cabane du plan des sederes,Cabane ouverte,Haute-Garonne,Melles,2/3,2/3,Oui,,,1 place sur un sommier avec ma,plan des sederes pic de pale bidau
Details,cabane jean forgue,Cabane férmée,Haute-Pyrénées,Génos,0,0,,,,,pic de la pez
Details,cabane de la grande estibere,Cabane férmée,Haute-Pyrénées,Beaucens,0,0,Oui,,,,pic leviste
Details,cabane la manolette,Cabane férmée,Haute-Garonne,Boutx,,,,,non,0,pic de cagire
Details,cabane de doumblas,Cabane ouverte,Haute-Pyrénées,Arrens-Marsous,4,4,Oui,Oui,Oui,bat-flanc en bois,balai tous port de la peyre st martin
Details,refugio de bramatuero,Cabane ouverte,Aragon,Panticosa,,,,,,,
Details,ourdou,Cabane férmée,Pyrénées-Atlantique,Aste-Béon,,,,,non,,
Details,granges du des,Cabane férmée,Pyrénées-Atlantique,Aste-Béon,,,,,non,,
Details,cabanes de nioueres,Cabane férmée,Pyrénées-Atlantique,Louvie-Soubiron,,,,,non,,
Details,cabanes de bat bielh,Ruine,Pyrénées-Atlantique,Louvie-Soubiron,,,,,non,,
Details,cabanes d aygue morte,Ruine,Pyrénées-Atlantique,Louvie-Soubiron,,,,,non,,
Details,cabane en aval d aygue morte,Cabane ouverte,Pyrénées-Atlantique,Louvie-Soubiron,,,,,non,non,
Details,cabane d aspiere,Cabane ouverte,Pyrénées-Atlantique,Louvie-Soubiron,2,,oui,oui,oui,,soum de castet
Details,cabane salle,Cabane férmée,Pyrénées-Atlantique,Louvie-Soubiron,,,,,non,,
Details,refuge de la caranca,"Refuge gardé l'été, partie hivernal",Pyrénées-Orientales,Fontpédrouse,22,19,Oui,Oui,Oui,,
Details,refugio norbert nieto otin,Cabane ouverte,Aragon,Bierge,6,6,Poêle à bois,,A proximité,couchage sur planche pour 6,letosa otin rodellar canyon de mascun saltador de las lanas
Details,cabane col de bazes,Cabane férmée,Haute-Pyrénées,Aucun,0,0,,,,,
Details,refuge forestier de baserca,Ruine,Aragon,Montanuy,4-5,4-5,Oui,?,?,?,hrp gr11 route de saint jacques
Details,cabane de bious oumette,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Laruns,0,8,Oui,Oui,Oui,Bas flancs,tour du pic du midi
Details,cabane de jugnet,Cabane ouverte,Haute-Garonne,Cazeaux-de-Larboust,6,6,Cheminée,Bois pas loin,Source anémique aux abreuvoirs tout près,,
Details,tuhou gran,Cabane férmée,Haute-Pyrénées,Campan,,,,,non,,
Details,orri de trameillou,"Orri, Toue, abri en pierre",Ariège,Auzat,4,4,Non,Non,Non,Non,gr10
Details,cabane de prunadiere,Cabane ouverte,Ariège,Auzat,4,4,Oui,Oui,Oui,,bassies fourcat
Details,cabane de botornas,Cabane ouverte,Aragon,Montanuy,6,6,Oui,,Oui,,pics vallivierna russel hrp gr11
Details,refuge du col d andorre,Cabane ouverte mais ocupée par le berger l'été,Haute-Pyrénées,Salles,10,10,Oui,Oui,Oui,Oui,gr101
Details,les toupiettes,Cabane ouverte,Pyrénées-Atlantique,Asson,,,,,non,,les toupiettes
Details,refuge cabane pesson,Cabane férmée,Haute-Garonne,Bagnères-de-Luchon,0,0,Oui,Oui,Oui,,le tour du pic de la mine depuis port de venasque etangs de la freche plateau du campsaure
Details,cabane des lacs de montaigu,Cabane ouverte,Haute-Pyrénées,Gazost,0,0,,NON,lacs,,montaigu
Details,cabanes de coste goua,Cabane férmée,Pyrénées-Atlantique,Eaux-Bonnes,,,,,oui,,
Details,cabane de clouzet,Cabane férmée,Haute-Pyrénées,Gavarnie-Gèdre,,,,,non,,
Details,cabane de blanque,Cabane férmée,Haute-Pyrénées,Gavarnie-Gèdre,,,,,non,,
Details,cabane de hount blanque,Cabane férmée,Haute-Pyrénées,Gavarnie-Gèdre,,,,,oui,,
Details,la seoube,Ruine,Haute-Pyrénées,Gavarnie-Gèdre,,,,,oui,,
Details,cabanes des coumely,Cabane férmée,Haute-Pyrénées,Gavarnie-Gèdre,,,,,non,,
Details,cabane de coum courrau vieil,Cabane ouverte,Haute-Garonne,Montauban-de-Luchon,8,8,Oui,Oui,Oui,3 vieux sommiers métallique av,tuc de poujastou
Details,abri de la calma nord,Cabane ouverte,Pyrénées-Orientales,Font-Romeu-Odeillo-Via,3 / 4,3 / 4,,Oui,Oui,3/4 places,
Details,cabane de culege,Cabane ouverte,Haute-Garonne,Jurvielle,6,6,Non présente,Approximitè,Oui,,pics vallivierna russel hrp gr11
Details,cabane de la coussoulette,Cabane ouverte,Haute-Garonne,Caubous,2,2,Oui,Oui,Non,Un lit en bois,
Details,cabane de salit,Ruine,Haute-Garonne,Cazeaux-de-Larboust,,,,,,,
Details,cabane de turon,Cabane ouverte mais ocupée par le berger l'été,Haute-Garonne,Cazeaux-de-Larboust,,,Oui,Approximitè,Oui,,
Details,cabane d escampule,Cabane férmée,Haute-Pyrénées,Bareilles,,,,Approximitè,Ruisseau de Lastie,,
Details,cabane de l artigue de prat,Cabane ouverte,Haute-Garonne,Marignac,6,6,Oui,Oui,Oui,Un sommier en fer et matelas à la mezzanine..,
Details,barraque de les colomates,Cabane ouverte,Pyrénées-Orientales,Argelès-sur-Mer,4,4,Oui,Non,Oui,6,torre de la massana pic neulos gr10
Details,refuge de cubiello,Ruine,Aragon,Montanuy,,,,,Oui,,
Details,cabane artiga d aubas,Cabane ouverte,Catalonia,Boss,,,,Approximitè,Approximité,,
Details,cabane de son,Cabane ouverte,Catalonia,Alt,,,,Oui,,,
Details,cabane de gardiola,Cabane ouverte,Catalonia,Vielha e Mijaran,,,Oui,Oui,,,
Details,cabane des gavatxos gavachis,Ruine,Catalonia,Naut Aran,,,,,,,
Details,cabane collado de la rencluse,Cabane ouverte,Aragon,Benasque,2,2,Oui,Approximitè,Non,,gr 11 5
Details,cabane d aigues tortes deth vertedero,Cabane ouverte,Catalonia,Naut Aran,4,4,Oui,Oui,Oui,Sol en béton,refuge de colomers et lacs
Details,orri du col mitja,"Orri, Toue, abri en pierre",Pyrénées-Orientales,Fontpédrouse,,,,Oui,Oui,,vallee du riberote et de la caranca
Details,col de midos partida de muria,,Catalonia,les Valls de Valira,0,0,,Oui,Oui,,sur une piste magnifique a vtt sinon monturull et cretes sudsplendide endroit pour un pique nique familial
Details,refuge del gerdar,Refuge gardé toute l'année,Catalonia,Alt,,,,Oui,Oui,,
Details,cabane de graouilles,Cabane ouverte,Ariège,Bonac-Irazein,6,6,Oui,Oui,Oui,Oui  rdc (2 places),chemin de decouverte au dessus ancienne voies d exploitation mine avec tunnels remarquables
Details,cabane d auba,Ruine,Catalonia,Vielha e Mijaran,,,,,,,tuc auba
Details,cabana de pomero,Cabane ouverte,Catalonia,Vielha e Mijaran,2,2,Oui,,,1 pour 2 personnes,pas dera escaletasoum de l escaletteport de la picade
Details,refugi dera bassa d oles,Cabane férmée,Catalonia,Vielha e Mijaran,,,,,,,
Details,refuge artiga de lin,"Refuge gardé l'été, partie hivernal",Catalonia,Vielha e Mijaran,,,Oui,Oui,Oui,,
Details,cabane espiau inf,Cabane férmée,Haute-Garonne,Poubeau,0,0,,,,,
Details,cabana dera artiga de lin,Cabane ouverte,Catalonia,Vielha e Mijaran,15,15,Oui,Oui,Oui,Couchages à l'étage (sol bois,pas de l escalette
Details,cabane des tups,Ruine,Haute-Garonne,Mayrègne,,,,,,,
Details,cabane du cap des barres,Cabane ouverte,Haute-Garonne,Cirès,,,,Non,Non,Deux lits avec matelas,
Details,cabane de coume herrere,Cabane férmée,Haute-Garonne,Cathervielle,0,0,,,,,
Details,cabane d espiau sup,Cabane ouverte,Haute-Garonne,Cathervielle,,,,Non,Non,,
Details,refuge de l orry andreu,Refuge gardé toute l'année,Pyrénées-Orientales,Osséja,0,0,,Oui,Oui,0,puigmal d err cretes frontalieres vtt cheval pedestre
Details,cabane du col de pradaus,Cabane férmée,Haute-Pyrénées,Ferrère,,,,,,,
Details,cabane du docteur pic ou de ur,Cabane férmée,Haute-Pyrénées,Bordères-Louron,4,4,Oui,Oui,Oui,,mont ne lac de bareilles
Details,cabane du cap de matas,Cabane férmée,Haute-Pyrénées,Mont,,,,,,,
Details,cabane du montagnon,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Bielle,,5,oui,non,robinet attenant à l'extérieur,"1 en bas, 4 en haut (attention au plancher)",
Details,cabane de cambeilh,Cabane ouverte,Pyrénées-Atlantique,Laruns,,12,Oui,Oui,Oui,Oui,pic de cezy
Details,cabane de bela,Cabane ouverte,Ariège,Aston,2,2,Oui,Oui,,bat-flanc pour 2 ou 3 max,serrere mil menut
Details,cabane de tignalbu,Cabane férmée,Ariège,Auzat,,,,,,,
Details,cabane artigue,Cabane ouverte,Ariège,Auzat,3,3,oui,non,"A une cinquantaine de mètre, à la cabane de Mespelat",,
Details,cabane de mespelat,Cabane férmée,Ariège,Auzat,5,5,,,,,hrp pics bentefarine pres puntussan 3 comtes pointe du port
Details,refuge de certascan,Cabane ouverte,Catalonia,Lladorre,40,10,Oui,Oui,Oui,,h r p pic de certascan randonnee des lacs de romedo aguilo certascan 2 840 m broate 2 736 m
Details,cabana d estanho,Cabane ouverte,Catalonia,Vielha e Mijaran,2,2,,,,non,
Details,refugi de escunhau,Cabane férmée,Catalonia,Vielha e Mijaran,5 ou +,5 ou +,Oui,,,non,estanh d escunhau
Details,refuge du pinet,"Refuge gardé l'été, partie hivernal",Ariège,Auzat,54,18,Oui en période gardé,Oui en période gardé,Oui en période gardé,Bas flancs,montcalm
Details,cabane de lamarda,Cabane ouverte,Ariège,Le Port,4,4,,,,mezzanine,pic 3 seigneurs touron de lardas
Details,cabane de alemany,Cabane ouverte,Pyrénées-Orientales,Mantet,8,8,Oui,Oui,Oui,Bas flancs + 10 matelas,porteille de mantet pic du geant roc colom
Details,refuge salines,Cabane ouverte,Catalonia,Ma,12,12,Oui,Oui,Oui,,
Details,cabane de casteruch,Cabane ouverte,Pyrénées-Atlantique,Bedous,3/4,3/4,Oui,Oui,Oui,,plateau d ourdinse pic tauleres
Details,cabane de deus coigts,Cabane ouverte,Pyrénées-Atlantique,Louvie-Juzon,2 -3 chacune,idem,Oui,Oui,,oui,le mail
Details,refuge des espuguettes,"Refuge gardé l'été, partie hivernal",Haute-Pyrénées,Gavarnie-Gèdre,54,8,"Oui en été, mais pas l'hiver","Forêt en contrebas, mais avec du dénivelé",Oui,bat-flanc. couverture ete et h,pimene couloir de swan hrp
Details,cabane du bout du bois,Cabane férmée,Haute-Garonne,Gouaux-de-Larboust,,,,Oui,Oui,,
Details,cabane de la fontaine de couston,Cabane ouverte,Ariège,Galey,,,Non présente,Approximitè,Oui,,port de salau
Details,cabane de coumetedous,Ruine,Haute-Garonne,Saint-Mamet,,,Non présente,Oui,Non,,port de salau
Details,cabane christau du bas ou tapi,Cabane férmée,Haute-Pyrénées,Cazaux-Fréchet-Anéran-Camors,0,0,,,,,
Details,cabane du lac d ourrec,Cabane ouverte,Haute-Pyrénées,Beaucens,2,2,Oui,Forêt à 15min de marche,Oui,,lac bleu depuis hautacam
Details,refugi moli de gosol,Refuge gardé toute l'année,Catalonia,G,24,0,,,,,pedraforca gr 107 comabona serra del verd
Details,refuge de cortals de l ingla,"Refuge gardé l'été, partie hivernal",Catalonia,Bellver de Cerdanya,22,4,Oui,Oui,Oui,Bas flancs,
Details,albergue anisclo,Refuge gardé toute l'année,Aragon,Fanlo,36,36,,,,,parque nacional de ordesa y monte perdido
Details,albergue triton,Refuge gardé toute l'année,Aragon,Villan,54,,,,,,
Details,cabane de l estagnous,Cabane férmée,Ariège,Sentenac-d'Oust,,,,,,,cap de bouriex
Details,cabane auriol,Cabane ouverte,Ariège,Mérens-les-Vals,,,,Oui,Oui,,etang et pic auriol
Details,refugio del rallero,Cabane ouverte,,,,,Oui,,,Non,
Details,fontbrenella,,Catalonia,Meranges,2,2,Oui,Oui,Oui,non,carbassa cretes des engorgs
Details,refugio selva de oza,Cabane ouverte,Aragon,Valle de Hecho,0,0,,,,,
Details,cabane de larue,Cabane ouverte,Pyrénées-Atlantique,Béost,4,4,Oui,,Oui,Oui,gabizos
Details,cabanes de coumes de port,Cabane ouverte,Haute-Pyrénées,Viey,,,,,,non,soum de nere
Details,angaka village nordique,Cabane ouverte,Ariège,Albiès,20,20,,,,oui avec matelas et couverture,gr10 etape pour aller au ruhle bien acceullie trouve meme si pas prevenu quelque ravitaillement hors saison
Details,refuge pastoral de san vicenda,Cabane ouverte,Aragon,Pu,4,6,Oui,Oui,Oui,deux bancs en pierre + sol,canyon anisclo suca tossal san vicenda pic basones
Details,orri el carduso,"Orri, Toue, abri en pierre",Aragon,Pu,3,0,Non,Non,,"non, prévoir une bâche.",parc national d ordesa et du mont perdu
